NOUN,VERB,ADJ,ADV,generated,PERSON,ORGANIZATION,GPE,LOCATION,GSP,FACILITY
112,60,45,28,1,3.0,3.0,1.0,0.0,0.0,0.0
86,72,35,33,1,0.0,2.0,0.0,0.0,0.0,0.0
114,70,41,25,1,1.0,0.0,1.0,0.0,0.0,0.0
99,59,31,38,1,3.0,1.0,1.0,0.0,0.0,0.0
87,62,41,27,1,0.0,0.0,0.0,0.0,0.0,0.0
85,56,46,31,1,0.0,0.0,0.0,0.0,0.0,0.0
109,58,58,22,1,1.0,0.0,0.0,0.0,0.0,0.0
112,63,43,26,1,0.0,1.0,0.0,0.0,0.0,0.0
98,52,49,22,1,2.0,1.0,1.0,0.0,0.0,0.0
97,64,51,27,1,2.0,0.0,0.0,0.0,0.0,0.0
105,56,51,29,1,1.0,0.0,0.0,0.0,0.0,0.0
111,67,39,23,1,2.0,0.0,0.0,0.0,0.0,0.0
96,68,41,32,1,1.0,0.0,0.0,0.0,0.0,0.0
110,57,39,36,1,3.0,0.0,1.0,0.0,0.0,0.0
98,66,37,34,1,0.0,0.0,1.0,0.0,0.0,0.0
103,66,50,26,1,0.0,2.0,0.0,0.0,0.0,0.0
100,59,52,31,1,1.0,0.0,1.0,0.0,0.0,0.0
116,55,42,30,1,3.0,0.0,3.0,0.0,0.0,0.0
107,53,62,17,1,0.0,0.0,0.0,0.0,0.0,0.0
100,55,32,27,1,2.0,1.0,1.0,0.0,0.0,0.0
98,73,47,24,1,0.0,0.0,0.0,0.0,0.0,0.0
102,64,54,20,1,0.0,0.0,0.0,0.0,0.0,0.0
100,64,46,27,1,0.0,0.0,0.0,0.0,0.0,0.0
87,57,46,29,1,0.0,0.0,0.0,0.0,0.0,0.0
81,74,48,29,1,2.0,0.0,0.0,0.0,0.0,0.0
101,60,38,26,1,0.0,0.0,0.0,0.0,0.0,0.0
90,61,39,20,1,0.0,1.0,3.0,0.0,1.0,0.0
114,59,43,20,1,2.0,1.0,0.0,0.0,0.0,0.0
79,70,40,44,1,0.0,0.0,0.0,0.0,0.0,0.0
82,62,25,22,1,0.0,0.0,1.0,0.0,0.0,0.0
93,67,40,15,1,0.0,1.0,0.0,0.0,0.0,0.0
89,53,45,21,1,1.0,1.0,1.0,0.0,0.0,0.0
113,71,37,28,1,0.0,0.0,1.0,0.0,0.0,0.0
99,47,33,18,1,4.0,1.0,2.0,0.0,0.0,0.0
95,63,45,30,1,2.0,1.0,1.0,0.0,0.0,0.0
92,63,42,23,1,0.0,1.0,3.0,0.0,0.0,0.0
106,64,50,26,1,0.0,1.0,0.0,0.0,0.0,0.0
54,52,31,22,1,0.0,0.0,0.0,0.0,0.0,0.0
116,52,49,26,1,1.0,2.0,0.0,0.0,0.0,0.0
98,47,41,27,1,3.0,0.0,2.0,0.0,2.0,0.0
70,55,36,29,1,3.0,0.0,1.0,0.0,0.0,0.0
83,60,33,32,1,0.0,0.0,0.0,0.0,0.0,0.0
109,61,36,23,1,1.0,0.0,1.0,0.0,0.0,0.0
90,72,44,30,1,0.0,0.0,2.0,0.0,0.0,0.0
99,71,37,22,1,2.0,2.0,0.0,0.0,0.0,0.0
89,67,32,25,1,0.0,0.0,0.0,0.0,0.0,0.0
115,51,36,25,1,0.0,0.0,0.0,0.0,0.0,0.0
103,55,53,24,1,4.0,0.0,1.0,0.0,0.0,0.0
98,64,52,16,1,0.0,0.0,0.0,0.0,0.0,0.0
106,53,42,24,1,8.0,1.0,1.0,0.0,0.0,0.0
100,63,40,32,1,1.0,1.0,0.0,0.0,0.0,0.0
96,62,45,36,1,0.0,1.0,0.0,0.0,0.0,0.0
110,60,43,35,1,0.0,1.0,0.0,0.0,1.0,0.0
97,62,45,23,1,0.0,0.0,0.0,0.0,0.0,0.0
83,52,44,20,1,0.0,0.0,0.0,0.0,0.0,0.0
93,74,30,24,1,2.0,0.0,0.0,0.0,0.0,0.0
108,60,46,30,1,1.0,1.0,1.0,0.0,0.0,0.0
92,67,28,27,1,1.0,0.0,0.0,0.0,0.0,0.0
104,58,55,36,1,1.0,2.0,0.0,0.0,0.0,0.0
113,60,37,33,1,0.0,1.0,2.0,0.0,0.0,0.0
78,54,28,33,1,0.0,0.0,1.0,0.0,0.0,0.0
82,80,36,29,1,0.0,0.0,0.0,0.0,0.0,0.0
93,61,45,33,1,0.0,1.0,0.0,0.0,0.0,0.0
105,59,39,25,1,1.0,3.0,0.0,0.0,0.0,0.0
94,63,52,25,1,0.0,0.0,0.0,0.0,0.0,0.0
112,62,47,27,1,0.0,1.0,0.0,0.0,0.0,0.0
100,68,46,24,1,0.0,1.0,1.0,0.0,0.0,0.0
77,50,31,19,1,2.0,1.0,0.0,0.0,0.0,0.0
100,70,38,22,1,0.0,0.0,0.0,0.0,0.0,0.0
101,59,39,32,1,1.0,0.0,3.0,0.0,0.0,0.0
108,64,40,39,1,2.0,5.0,1.0,0.0,0.0,0.0
81,56,42,24,1,0.0,0.0,0.0,0.0,0.0,0.0
113,68,42,23,1,1.0,0.0,0.0,0.0,0.0,0.0
107,62,31,21,1,0.0,0.0,0.0,0.0,0.0,0.0
117,50,46,17,1,2.0,2.0,0.0,0.0,0.0,0.0
100,68,50,27,1,1.0,1.0,0.0,0.0,0.0,0.0
99,79,42,33,1,0.0,0.0,0.0,0.0,0.0,0.0
94,64,38,24,1,0.0,0.0,0.0,0.0,0.0,0.0
97,61,46,26,1,3.0,1.0,1.0,0.0,0.0,0.0
102,59,41,30,1,0.0,1.0,0.0,0.0,0.0,0.0
129,67,39,17,1,5.0,5.0,4.0,0.0,1.0,0.0
100,52,38,17,1,4.0,0.0,4.0,0.0,0.0,0.0
106,63,44,19,1,1.0,1.0,0.0,0.0,0.0,0.0
85,64,38,31,1,0.0,0.0,0.0,0.0,0.0,0.0
114,58,51,23,1,0.0,0.0,0.0,0.0,0.0,0.0
93,64,34,24,1,0.0,0.0,1.0,0.0,0.0,0.0
93,50,41,21,1,0.0,1.0,2.0,0.0,0.0,0.0
100,62,35,17,1,2.0,4.0,1.0,0.0,0.0,0.0
81,58,39,16,1,1.0,0.0,0.0,0.0,0.0,0.0
100,60,40,18,1,3.0,0.0,2.0,0.0,0.0,0.0
103,66,49,21,1,1.0,0.0,0.0,0.0,0.0,0.0
95,58,47,25,1,0.0,1.0,0.0,0.0,0.0,0.0
81,45,37,18,1,1.0,0.0,0.0,0.0,0.0,0.0
97,71,39,27,1,1.0,1.0,1.0,0.0,0.0,0.0
112,58,42,25,1,3.0,4.0,1.0,0.0,0.0,0.0
103,70,44,34,1,1.0,0.0,1.0,0.0,0.0,0.0
64,56,24,21,1,1.0,0.0,1.0,0.0,0.0,0.0
77,44,35,22,1,0.0,0.0,0.0,0.0,0.0,0.0
90,55,28,27,1,1.0,1.0,1.0,0.0,0.0,0.0
109,57,59,32,1,1.0,0.0,0.0,0.0,0.0,0.0
91,45,20,26,1,0.0,2.0,1.0,0.0,0.0,0.0
92,72,37,20,1,0.0,3.0,0.0,0.0,0.0,0.0
112,55,43,34,1,1.0,3.0,0.0,0.0,0.0,0.0
101,46,46,22,1,1.0,0.0,1.0,0.0,0.0,0.0
57,78,26,52,1,0.0,0.0,0.0,0.0,0.0,0.0
100,50,41,20,1,0.0,0.0,4.0,0.0,0.0,0.0
100,58,44,22,1,2.0,0.0,2.0,0.0,0.0,0.0
97,69,35,37,1,0.0,0.0,0.0,0.0,0.0,0.0
85,59,32,25,1,1.0,0.0,0.0,0.0,0.0,0.0
75,51,36,15,1,0.0,0.0,0.0,0.0,0.0,0.0
104,59,39,40,1,3.0,2.0,0.0,0.0,0.0,0.0
116,54,52,23,1,1.0,0.0,1.0,0.0,0.0,0.0
79,44,40,9,1,2.0,1.0,0.0,0.0,0.0,0.0
106,63,42,20,1,2.0,1.0,0.0,0.0,0.0,0.0
97,74,46,35,1,0.0,0.0,0.0,0.0,0.0,0.0
111,62,44,29,1,1.0,2.0,1.0,0.0,0.0,0.0
82,63,52,32,1,0.0,0.0,0.0,0.0,0.0,0.0
95,72,40,25,1,0.0,0.0,0.0,0.0,0.0,0.0
111,43,31,24,1,8.0,1.0,1.0,0.0,0.0,0.0
97,62,55,16,1,1.0,1.0,1.0,0.0,0.0,0.0
79,55,36,29,1,1.0,0.0,0.0,0.0,0.0,0.0
89,68,39,33,1,2.0,2.0,2.0,0.0,0.0,0.0
110,48,27,28,1,3.0,1.0,3.0,0.0,0.0,1.0
110,64,37,19,1,1.0,0.0,0.0,0.0,0.0,0.0
95,58,48,30,1,2.0,0.0,0.0,0.0,0.0,0.0
99,58,45,21,1,1.0,5.0,2.0,0.0,0.0,0.0
114,50,48,31,1,1.0,0.0,0.0,0.0,0.0,0.0
105,47,42,32,1,5.0,0.0,0.0,0.0,0.0,0.0
94,52,43,31,1,0.0,0.0,0.0,0.0,0.0,0.0
116,55,39,19,1,2.0,3.0,1.0,0.0,0.0,0.0
92,65,42,27,1,0.0,0.0,0.0,0.0,0.0,0.0
90,59,47,28,1,1.0,1.0,0.0,0.0,0.0,0.0
100,49,34,13,1,2.0,0.0,3.0,0.0,0.0,0.0
98,68,41,28,1,0.0,0.0,0.0,0.0,0.0,0.0
103,62,45,33,1,1.0,1.0,0.0,0.0,0.0,0.0
100,69,44,26,1,1.0,0.0,0.0,0.0,0.0,0.0
108,64,46,22,1,2.0,2.0,2.0,0.0,0.0,0.0
117,52,40,23,1,2.0,0.0,1.0,0.0,1.0,0.0
109,63,48,21,1,0.0,1.0,0.0,0.0,0.0,0.0
88,47,38,28,1,1.0,0.0,0.0,0.0,0.0,0.0
90,72,31,26,1,0.0,1.0,2.0,0.0,0.0,0.0
91,63,50,22,1,1.0,1.0,1.0,0.0,0.0,0.0
101,50,38,27,1,0.0,0.0,1.0,0.0,0.0,0.0
93,58,41,28,1,1.0,0.0,0.0,0.0,0.0,0.0
97,66,42,22,1,0.0,0.0,1.0,0.0,0.0,0.0
93,68,35,24,1,2.0,0.0,2.0,0.0,0.0,0.0
103,49,42,26,1,2.0,0.0,0.0,0.0,0.0,0.0
98,70,50,16,1,0.0,1.0,0.0,0.0,0.0,0.0
109,60,48,11,1,2.0,3.0,0.0,0.0,0.0,0.0
93,55,27,20,1,0.0,1.0,0.0,0.0,0.0,0.0
105,63,44,20,1,1.0,2.0,1.0,0.0,0.0,0.0
87,47,40,18,1,1.0,1.0,0.0,0.0,0.0,0.0
102,51,44,25,1,1.0,0.0,2.0,0.0,0.0,0.0
117,65,34,34,1,2.0,1.0,2.0,0.0,0.0,0.0
106,54,49,26,1,1.0,1.0,0.0,0.0,0.0,0.0
98,64,41,25,1,3.0,1.0,0.0,0.0,0.0,0.0
105,69,42,21,1,0.0,0.0,1.0,0.0,0.0,0.0
100,63,36,23,1,0.0,0.0,0.0,0.0,0.0,0.0
87,69,41,32,1,1.0,2.0,0.0,0.0,0.0,0.0
71,46,33,15,1,1.0,0.0,0.0,0.0,0.0,0.0
80,69,36,26,1,0.0,1.0,0.0,0.0,0.0,0.0
87,58,36,23,1,3.0,0.0,1.0,0.0,0.0,0.0
102,51,43,29,1,2.0,2.0,0.0,0.0,0.0,0.0
92,62,33,37,1,1.0,0.0,1.0,0.0,0.0,0.0
103,63,33,31,1,1.0,0.0,0.0,0.0,0.0,0.0
104,66,40,29,1,0.0,0.0,1.0,0.0,0.0,0.0
108,64,29,22,1,1.0,0.0,0.0,0.0,0.0,0.0
102,64,50,25,1,0.0,3.0,0.0,0.0,0.0,0.0
97,71,39,25,1,0.0,1.0,0.0,0.0,0.0,0.0
102,60,43,33,1,3.0,3.0,0.0,0.0,0.0,0.0
114,53,42,22,1,3.0,1.0,2.0,0.0,0.0,0.0
100,65,48,26,1,0.0,0.0,0.0,0.0,0.0,0.0
104,64,50,21,1,0.0,1.0,1.0,0.0,0.0,0.0
86,71,33,36,1,0.0,0.0,0.0,0.0,0.0,0.0
83,63,33,29,1,0.0,0.0,0.0,0.0,0.0,0.0
76,74,32,33,1,2.0,0.0,0.0,0.0,0.0,0.0
110,62,37,16,1,0.0,2.0,2.0,0.0,0.0,0.0
101,58,36,24,1,2.0,0.0,0.0,0.0,0.0,0.0
102,63,42,30,1,0.0,6.0,0.0,0.0,0.0,0.0
104,60,39,21,1,0.0,0.0,1.0,0.0,0.0,0.0
93,62,31,34,1,1.0,0.0,1.0,0.0,0.0,0.0
96,63,50,32,1,0.0,1.0,0.0,0.0,0.0,0.0
103,51,49,23,1,0.0,1.0,0.0,0.0,0.0,0.0
97,70,30,32,1,1.0,1.0,0.0,0.0,0.0,0.0
102,62,52,19,1,0.0,2.0,0.0,0.0,0.0,0.0
92,50,50,31,1,1.0,2.0,0.0,0.0,0.0,0.0
95,53,41,24,1,1.0,0.0,0.0,0.0,0.0,0.0
99,56,34,28,1,0.0,2.0,1.0,0.0,0.0,0.0
107,67,33,19,1,3.0,0.0,2.0,0.0,0.0,0.0
80,61,30,21,1,0.0,0.0,0.0,0.0,0.0,0.0
102,62,36,30,1,0.0,0.0,0.0,0.0,0.0,0.0
115,59,44,14,1,0.0,0.0,1.0,0.0,0.0,0.0
103,44,48,17,1,1.0,0.0,0.0,0.0,0.0,0.0
97,73,37,29,1,0.0,0.0,1.0,0.0,0.0,0.0
102,64,38,32,1,1.0,2.0,0.0,0.0,0.0,0.0
88,69,37,35,1,1.0,3.0,0.0,0.0,0.0,0.0
121,68,42,13,1,1.0,0.0,0.0,0.0,0.0,0.0
91,56,47,17,1,3.0,2.0,2.0,0.0,0.0,0.0
102,56,34,17,1,5.0,0.0,1.0,0.0,0.0,0.0
113,69,51,22,1,4.0,1.0,0.0,0.0,0.0,0.0
116,64,58,24,1,1.0,0.0,0.0,1.0,0.0,0.0
91,75,44,21,1,2.0,2.0,0.0,0.0,0.0,0.0
108,59,55,21,1,2.0,2.0,0.0,0.0,0.0,0.0
100,63,43,26,1,1.0,0.0,0.0,0.0,0.0,0.0
115,64,49,20,1,2.0,1.0,0.0,0.0,0.0,0.0
107,55,46,31,1,7.0,1.0,0.0,0.0,0.0,0.0
71,57,35,12,1,0.0,0.0,0.0,0.0,0.0,0.0
106,65,46,22,1,0.0,0.0,0.0,0.0,0.0,0.0
99,48,35,28,1,4.0,0.0,5.0,0.0,2.0,0.0
92,66,46,27,1,1.0,1.0,1.0,0.0,0.0,0.0
81,52,36,23,1,2.0,0.0,0.0,0.0,0.0,0.0
97,58,50,19,1,0.0,0.0,1.0,0.0,0.0,0.0
90,52,44,20,1,1.0,0.0,3.0,0.0,0.0,0.0
96,71,38,27,1,0.0,0.0,1.0,0.0,0.0,0.0
105,60,46,19,1,1.0,0.0,2.0,0.0,0.0,0.0
107,58,45,26,1,1.0,0.0,0.0,0.0,0.0,0.0
89,60,50,28,1,0.0,0.0,0.0,0.0,0.0,0.0
94,53,42,31,1,2.0,0.0,1.0,0.0,0.0,0.0
123,56,41,27,1,5.0,3.0,0.0,0.0,0.0,0.0
92,55,26,26,1,1.0,0.0,1.0,0.0,0.0,0.0
106,68,48,20,1,1.0,3.0,0.0,0.0,0.0,0.0
90,71,41,21,1,1.0,0.0,0.0,0.0,0.0,0.0
85,70,33,22,1,0.0,0.0,0.0,0.0,0.0,0.0
104,58,50,29,1,0.0,0.0,0.0,0.0,0.0,0.0
74,60,30,32,1,1.0,0.0,0.0,0.0,0.0,0.0
98,56,28,18,1,3.0,2.0,1.0,0.0,0.0,0.0
103,59,42,35,1,1.0,2.0,1.0,0.0,0.0,0.0
105,66,32,21,1,1.0,1.0,0.0,0.0,0.0,0.0
85,73,38,31,1,0.0,0.0,0.0,0.0,0.0,0.0
105,64,42,26,1,0.0,0.0,0.0,0.0,0.0,0.0
110,62,57,15,1,2.0,2.0,0.0,0.0,0.0,0.0
115,60,34,17,1,1.0,0.0,0.0,0.0,0.0,0.0
86,65,52,15,1,0.0,2.0,0.0,0.0,0.0,0.0
112,53,32,23,1,2.0,0.0,2.0,0.0,0.0,0.0
108,59,54,22,1,1.0,0.0,0.0,0.0,0.0,0.0
92,54,41,21,1,0.0,0.0,0.0,0.0,0.0,0.0
101,63,47,17,1,1.0,1.0,0.0,0.0,0.0,0.0
111,59,39,32,1,3.0,2.0,3.0,0.0,0.0,0.0
98,50,34,13,1,1.0,4.0,3.0,0.0,0.0,0.0
105,61,51,22,1,0.0,0.0,1.0,0.0,0.0,0.0
106,55,37,25,1,4.0,3.0,1.0,0.0,0.0,0.0
116,52,38,19,1,2.0,0.0,0.0,0.0,0.0,0.0
119,58,32,23,1,10.0,3.0,6.0,1.0,0.0,1.0
109,60,46,25,1,1.0,1.0,0.0,0.0,0.0,0.0
81,76,26,36,1,0.0,0.0,0.0,0.0,0.0,0.0
85,71,35,32,1,2.0,1.0,0.0,0.0,0.0,0.0
81,61,41,30,1,0.0,0.0,0.0,0.0,0.0,0.0
103,63,47,33,1,1.0,1.0,0.0,0.0,0.0,0.0
112,60,46,16,1,2.0,2.0,0.0,0.0,0.0,0.0
100,70,37,23,1,0.0,1.0,1.0,0.0,0.0,0.0
93,62,42,38,1,2.0,3.0,0.0,0.0,0.0,0.0
119,65,40,18,1,1.0,2.0,0.0,0.0,0.0,0.0
99,74,40,20,1,1.0,1.0,0.0,0.0,0.0,0.0
78,76,44,26,1,0.0,0.0,0.0,0.0,0.0,0.0
82,45,36,21,1,0.0,0.0,0.0,0.0,0.0,0.0
93,64,27,29,1,0.0,0.0,0.0,0.0,0.0,0.0
98,58,42,16,1,0.0,0.0,0.0,0.0,0.0,0.0
98,61,34,32,1,0.0,1.0,0.0,0.0,0.0,0.0
112,49,33,19,1,0.0,2.0,0.0,0.0,0.0,0.0
114,60,50,28,1,2.0,1.0,0.0,0.0,0.0,0.0
102,65,44,20,1,0.0,0.0,0.0,0.0,0.0,0.0
96,59,40,26,1,0.0,1.0,0.0,0.0,0.0,0.0
108,47,43,17,1,1.0,4.0,3.0,0.0,0.0,0.0
108,62,55,29,1,2.0,1.0,0.0,0.0,0.0,0.0
88,70,41,25,1,1.0,0.0,0.0,0.0,0.0,0.0
93,72,43,29,1,3.0,0.0,0.0,0.0,0.0,0.0
113,54,42,20,1,4.0,2.0,0.0,0.0,0.0,0.0
96,62,43,29,1,1.0,0.0,0.0,0.0,0.0,0.0
88,69,43,34,1,0.0,1.0,0.0,0.0,0.0,0.0
105,65,44,22,1,0.0,0.0,0.0,0.0,0.0,0.0
97,55,52,27,1,2.0,1.0,0.0,0.0,0.0,0.0
99,62,48,21,1,0.0,0.0,0.0,0.0,0.0,0.0
106,62,43,30,1,1.0,0.0,0.0,0.0,0.0,0.0
112,48,37,18,1,0.0,0.0,3.0,0.0,0.0,0.0
105,71,34,23,1,2.0,6.0,1.0,0.0,0.0,0.0
102,55,43,30,1,1.0,0.0,0.0,0.0,0.0,0.0
108,53,39,22,1,2.0,0.0,0.0,0.0,0.0,0.0
87,59,34,21,1,0.0,1.0,2.0,0.0,0.0,0.0
92,55,40,29,1,1.0,0.0,0.0,0.0,0.0,0.0
110,68,46,29,1,0.0,2.0,0.0,0.0,0.0,0.0
91,51,40,19,1,3.0,2.0,4.0,0.0,0.0,0.0
111,61,51,25,1,0.0,0.0,0.0,0.0,0.0,0.0
92,73,36,27,1,0.0,0.0,0.0,1.0,0.0,0.0
89,47,35,11,1,0.0,2.0,1.0,0.0,0.0,0.0
99,61,53,39,1,2.0,0.0,0.0,0.0,0.0,0.0
105,65,39,24,1,2.0,0.0,0.0,0.0,0.0,0.0
113,60,34,22,1,1.0,2.0,1.0,0.0,0.0,0.0
102,58,45,31,1,1.0,1.0,0.0,0.0,0.0,0.0
105,52,51,21,1,3.0,1.0,3.0,0.0,1.0,0.0
104,50,31,27,1,7.0,2.0,2.0,0.0,0.0,0.0
84,65,36,36,1,1.0,2.0,1.0,0.0,0.0,0.0
92,69,36,29,1,1.0,0.0,1.0,0.0,0.0,0.0
69,58,24,26,1,1.0,2.0,0.0,0.0,0.0,0.0
105,59,51,25,1,1.0,2.0,0.0,0.0,0.0,0.0
110,55,34,22,1,1.0,1.0,1.0,0.0,0.0,0.0
100,62,53,21,1,0.0,0.0,0.0,0.0,0.0,0.0
105,68,43,16,1,1.0,0.0,0.0,0.0,0.0,0.0
115,62,49,22,1,2.0,1.0,0.0,0.0,0.0,0.0
107,58,37,21,1,1.0,1.0,0.0,1.0,0.0,0.0
87,72,34,29,1,0.0,1.0,0.0,0.0,0.0,0.0
95,54,55,22,1,0.0,0.0,0.0,0.0,0.0,0.0
69,68,39,32,1,0.0,0.0,0.0,0.0,0.0,0.0
96,54,38,27,1,0.0,0.0,0.0,0.0,0.0,0.0
117,62,47,21,1,1.0,1.0,2.0,0.0,0.0,0.0
76,56,37,26,1,3.0,0.0,1.0,0.0,0.0,0.0
124,63,39,17,1,0.0,2.0,0.0,0.0,0.0,0.0
73,63,23,21,1,0.0,0.0,1.0,0.0,0.0,0.0
96,64,28,25,1,1.0,0.0,3.0,0.0,0.0,0.0
101,61,48,37,1,0.0,0.0,1.0,0.0,0.0,0.0
110,67,50,17,1,1.0,2.0,0.0,0.0,0.0,0.0
107,60,50,22,1,2.0,0.0,0.0,0.0,0.0,0.0
87,62,41,32,1,0.0,0.0,0.0,0.0,0.0,0.0
69,57,23,28,1,1.0,0.0,0.0,0.0,0.0,0.0
106,53,41,23,1,2.0,3.0,1.0,0.0,0.0,0.0
112,63,36,15,1,1.0,0.0,1.0,0.0,0.0,0.0
107,45,46,28,1,0.0,1.0,0.0,0.0,0.0,0.0
102,65,45,23,1,1.0,1.0,0.0,0.0,0.0,0.0
75,74,36,27,1,1.0,0.0,0.0,0.0,0.0,0.0
110,61,48,17,1,1.0,1.0,0.0,0.0,0.0,0.0
103,57,42,21,1,1.0,1.0,0.0,0.0,0.0,0.0
96,49,49,24,1,0.0,0.0,0.0,0.0,0.0,0.0
102,60,44,29,1,2.0,0.0,1.0,0.0,0.0,0.0
97,64,36,20,1,0.0,0.0,1.0,0.0,0.0,0.0
101,61,42,33,1,0.0,0.0,0.0,0.0,0.0,0.0
104,51,42,29,1,0.0,2.0,1.0,0.0,0.0,0.0
89,68,37,24,1,0.0,0.0,0.0,0.0,0.0,0.0
108,56,46,17,1,5.0,0.0,1.0,0.0,0.0,0.0
96,54,53,17,1,1.0,0.0,3.0,0.0,0.0,0.0
89,62,30,30,1,1.0,1.0,3.0,0.0,0.0,0.0
117,57,36,28,1,2.0,4.0,0.0,0.0,0.0,0.0
77,70,37,21,1,1.0,0.0,0.0,0.0,0.0,0.0
85,56,24,23,1,6.0,0.0,2.0,0.0,0.0,0.0
110,71,44,26,1,3.0,0.0,1.0,0.0,0.0,0.0
75,55,38,35,1,0.0,0.0,0.0,0.0,0.0,0.0
103,43,50,24,1,1.0,1.0,1.0,0.0,0.0,0.0
96,61,45,22,1,0.0,0.0,0.0,0.0,0.0,0.0
105,59,44,30,1,3.0,0.0,0.0,0.0,0.0,0.0
104,60,55,26,1,0.0,0.0,0.0,0.0,0.0,0.0
103,59,53,19,1,1.0,0.0,0.0,0.0,0.0,0.0
95,73,43,23,1,3.0,0.0,0.0,0.0,0.0,0.0
104,66,56,24,1,0.0,3.0,0.0,0.0,0.0,0.0
69,63,35,23,1,1.0,0.0,0.0,0.0,0.0,0.0
99,65,38,21,1,0.0,0.0,0.0,0.0,0.0,0.0
107,50,40,26,1,3.0,8.0,0.0,0.0,0.0,0.0
107,65,43,18,1,0.0,0.0,0.0,0.0,0.0,0.0
97,61,51,28,1,1.0,1.0,0.0,0.0,0.0,0.0
105,56,36,28,1,0.0,0.0,1.0,0.0,0.0,0.0
66,64,25,32,1,1.0,0.0,1.0,0.0,0.0,0.0
87,61,48,24,1,1.0,0.0,0.0,0.0,0.0,0.0
106,53,39,14,1,0.0,1.0,2.0,0.0,0.0,0.0
95,58,42,31,1,0.0,1.0,1.0,0.0,0.0,0.0
95,57,39,34,1,2.0,0.0,0.0,0.0,0.0,0.0
91,70,51,25,1,0.0,0.0,0.0,0.0,0.0,0.0
103,53,39,20,1,1.0,0.0,1.0,0.0,1.0,0.0
79,62,36,23,1,0.0,0.0,0.0,0.0,0.0,0.0
100,59,53,17,1,1.0,0.0,0.0,0.0,0.0,0.0
82,55,46,15,1,0.0,0.0,0.0,0.0,0.0,0.0
116,64,43,22,1,0.0,0.0,0.0,0.0,0.0,0.0
108,55,45,32,1,2.0,2.0,1.0,0.0,0.0,0.0
99,67,34,24,1,1.0,0.0,0.0,0.0,0.0,0.0
114,61,54,20,1,0.0,2.0,0.0,0.0,0.0,0.0
97,71,38,24,1,0.0,0.0,0.0,0.0,0.0,0.0
96,43,48,21,1,4.0,2.0,3.0,0.0,0.0,0.0
104,58,49,21,1,1.0,3.0,0.0,0.0,0.0,0.0
96,74,41,31,1,0.0,0.0,0.0,0.0,0.0,0.0
125,63,34,33,1,1.0,2.0,1.0,0.0,0.0,0.0
86,52,35,18,1,2.0,1.0,6.0,0.0,0.0,0.0
101,57,44,32,1,5.0,1.0,0.0,0.0,0.0,0.0
74,61,34,31,1,1.0,1.0,0.0,0.0,0.0,0.0
91,60,43,31,1,2.0,0.0,7.0,0.0,0.0,0.0
109,55,52,21,1,2.0,0.0,1.0,0.0,0.0,0.0
100,52,43,28,1,3.0,2.0,1.0,0.0,0.0,0.0
90,56,44,44,1,0.0,0.0,1.0,0.0,0.0,0.0
91,70,37,25,1,0.0,0.0,0.0,0.0,0.0,0.0
110,61,54,21,1,0.0,0.0,0.0,0.0,0.0,0.0
105,55,45,26,1,0.0,1.0,0.0,0.0,0.0,0.0
97,53,46,27,1,0.0,1.0,0.0,0.0,0.0,0.0
103,67,33,25,1,0.0,0.0,0.0,0.0,0.0,0.0
92,60,41,25,1,0.0,2.0,0.0,0.0,0.0,0.0
110,61,42,26,1,1.0,0.0,1.0,0.0,0.0,0.0
92,53,36,18,1,1.0,0.0,2.0,0.0,0.0,0.0
93,59,40,33,1,0.0,1.0,0.0,0.0,0.0,0.0
105,62,56,26,1,1.0,1.0,0.0,0.0,0.0,0.0
94,58,54,18,1,2.0,0.0,0.0,0.0,0.0,0.0
103,60,57,18,1,0.0,2.0,3.0,0.0,0.0,0.0
81,60,45,22,1,0.0,0.0,1.0,0.0,0.0,0.0
96,58,55,41,1,1.0,1.0,0.0,0.0,0.0,0.0
94,53,44,22,1,0.0,0.0,0.0,0.0,0.0,0.0
88,57,42,32,1,0.0,0.0,0.0,0.0,0.0,0.0
112,59,41,30,1,2.0,0.0,2.0,0.0,0.0,0.0
106,62,41,27,1,2.0,2.0,0.0,0.0,0.0,0.0
92,60,47,23,1,1.0,0.0,0.0,0.0,0.0,0.0
115,52,30,19,1,5.0,3.0,5.0,0.0,0.0,0.0
101,66,45,20,1,0.0,0.0,0.0,0.0,0.0,0.0
106,67,45,18,1,1.0,2.0,0.0,0.0,0.0,0.0
120,69,36,23,1,1.0,1.0,0.0,0.0,0.0,0.0
106,63,42,28,1,0.0,3.0,0.0,0.0,0.0,0.0
100,63,51,25,1,2.0,0.0,1.0,0.0,0.0,0.0
103,62,39,30,1,0.0,0.0,0.0,0.0,0.0,0.0
85,71,45,32,1,3.0,1.0,0.0,0.0,0.0,0.0
95,71,40,37,1,0.0,1.0,0.0,0.0,0.0,0.0
91,66,41,25,1,1.0,1.0,0.0,0.0,0.0,0.0
111,62,37,18,1,1.0,2.0,0.0,0.0,0.0,0.0
94,65,39,33,1,1.0,0.0,0.0,0.0,0.0,0.0
83,53,27,17,1,0.0,0.0,1.0,0.0,0.0,0.0
110,44,51,20,1,1.0,2.0,0.0,0.0,0.0,0.0
99,48,39,20,1,0.0,2.0,1.0,0.0,0.0,0.0
102,65,36,31,1,0.0,0.0,0.0,0.0,0.0,0.0
103,57,43,24,1,3.0,1.0,0.0,0.0,0.0,0.0
103,49,42,26,1,2.0,0.0,0.0,0.0,0.0,0.0
